TransactionID,Items,Basket_Size,Basket_Total
1733,"['soda', 'snack_products', 'detergent']",3,25.950000000000003
1734,"['citrus_fruit', 'rolls/buns', 'specialty_bar']",3,17.34
1735,"['soda', 'misc._beverages', 'candy']",3,22.29
1736,"['pastry', 'long_life_bakery_product', 'waffles', 'napkins']",4,17.849999999999998
1737,"['soda', 'fruit/vegetable_juice']",2,11.5
1738,"['yogurt', 'specialty_bar']",2,8.47
1739,"['frankfurter', 'onions', 'pickled_vegetables']",3,11.99
1740,"['frankfurter', 'packaged_fruit/vegetables', 'soft_cheese', 'soda']",4,32.89
1741,"['citrus_fruit', 'tropical_fruit', 'prosecco']",3,30.55
1742,"['beef', 'whole_milk', 'white_bread']",3,37.54
1743,"['tropical_fruit', 'pip_fruit']",2,16.17
1744,"['chicken', 'tropical_fruit', 'yogurt']",3,27.41
1745,"['root_vegetables', 'herbs']",2,10.6
1746,"['meat', 'rolls/buns']",2,16.32
1747,"['pastry', 'cake_bar']",2,15.86
1748,"['yogurt', 'bottled_water', 'syrup', 'specialty_bar']",4,19.759999999999998
1749,"['whole_milk', 'brown_bread', 'soda']",3,24.79
1750,"['pip_fruit', 'other_vegetables', 'frozen_meals']",3,16.3
1751,"['soda', 'specialty_bar']",2,10.07
1752,"['yogurt', 'soft_cheese', 'rolls/buns', 'specialty_bar']",4,22.84
1753,"['turkey', 'beef', 'root_vegetables', 'whole_milk']",4,32.83
1754,"['chicken', 'bottled_water']",2,8.0
1755,"['tropical_fruit', 'other_vegetables', 'yogurt']",3,24.48
1756,"['uht-milk', 'hygiene_articles', 'napkins', 'cling_film/bags']",4,30.57
1757,"['coffee', 'shopping_bags']",2,15.66
1758,"['citrus_fruit', 'other_vegetables', 'canned_fish', 'bottled_water']",4,20.65
1759,"['whole_milk', 'yogurt', 'coffee']",3,18.9
1760,"['whipped/sour_cream', 'rolls/buns']",2,12.07
1761,"['butter_milk', 'salt', 'vinegar', 'cat_food']",4,35.25
1762,"['frankfurter', 'butter_milk', 'rolls/buns', 'coffee']",4,24.53
1763,"['chicken', 'other_vegetables', 'oil']",3,15.55
1764,"['whole_milk', 'newspapers']",2,9.62
1765,"['bottled_water', 'soda', 'misc._beverages', 'flower_soil/fertilizer']",4,20.25
1766,"['beverages', 'rolls/buns']",2,16.35
1767,"['other_vegetables', 'curd', 'yogurt', 'shopping_bags']",4,30.31
1768,"['packaged_fruit/vegetables', 'frozen_fish', 'napkins']",3,23.66
1769,"['soda', 'napkins']",2,11.89
1770,"['liver_loaf', 'rolls/buns', 'soda']",3,17.310000000000002
1771,"['meat', 'butter', 'pastry', 'soda']",4,32.74
1772,"['beef', 'other_vegetables', 'whole_milk', 'yogurt']",4,33.519999999999996
1773,"['chicken', 'whole_milk']",2,14.43
1774,"['bottled_water', 'soda']",2,11.33
1775,"['ice_cream', 'brown_bread', 'bottled_water', 'soda']",4,26.97
1776,"['other_vegetables', 'rolls/buns']",2,7.16
1777,"['root_vegetables', 'packaged_fruit/vegetables', 'pastry']",3,18.52
1778,"['rolls/buns', 'soda']",2,13.420000000000002
1779,"['herbs', 'packaged_fruit/vegetables']",2,19.299999999999997
1780,"['other_vegetables', 'whole_milk']",2,11.5
1781,"['ice_cream', 'frozen_dessert']",2,20.52
1782,"['pastry', 'soda']",2,14.99
1783,"['baking_powder', 'soda', 'shopping_bags']",3,32.5
1784,"['berries', 'other_vegetables']",2,14.25
1785,"['rolls/buns', 'soda']",2,13.420000000000002
1786,"['fish', 'coffee']",2,8.86
1787,"['tropical_fruit', 'onions']",2,17.240000000000002
1788,"['other_vegetables', 'butter_milk', 'cream_cheese', 'rolls/buns']",4,26.97
1789,"['margarine', 'flower_(seeds)']",2,20.5
1790,"['other_vegetables', 'rolls/buns', 'soda']",3,16.130000000000003
1791,"['soda', 'specialty_bar']",2,10.07
1792,"['pip_fruit', 'soft_cheese']",2,11.69
1793,"['tropical_fruit', 'margarine']",2,24.5
1794,"['other_vegetables', 'butter_milk', 'rolls/buns', 'meat_spreads']",4,31.23
1795,"['pastry', 'soda']",2,14.99
1796,"['frankfurter', 'rolls/buns', 'soda']",3,16.82
1797,"['domestic_eggs', 'rolls/buns']",2,9.48
1798,"['rolls/buns', 'canned_fish']",2,8.24
1799,"['domestic_eggs', 'soda', 'hygiene_articles']",3,22.53
1800,"['citrus_fruit', 'butter']",2,17.669999999999998
1801,"['ice_cream', 'brown_bread']",2,15.64
1802,"['pip_fruit', 'whole_milk', 'newspapers']",3,11.389999999999999
1803,"['soda', 'soap']",2,18.57
1804,"['other_vegetables', 'snack_products']",2,9.48
1805,"['beef', 'root_vegetables']",2,16.55
1806,"['pastry', 'canned_fish', 'salty_snack', 'waffles']",4,20.8
1807,"['whipped/sour_cream', 'curd_cheese', 'specialty_chocolate', 'abrasive_cleaner']",4,27.87
1808,"['salty_snack', 'newspapers', 'photo/film']",3,13.9
1809,"['frozen_meals', 'soda']",2,20.79
1810,"['citrus_fruit', 'dessert', 'seasonal_products']",3,24.48
1811,"['domestic_eggs', 'brown_bread', 'fruit/vegetable_juice', 'waffles']",4,22.15
1812,"['salty_snack', 'specialty_bar', 'napkins', 'newspapers']",4,8.28
1813,"['citrus_fruit', 'specialty_bar']",2,12.889999999999999
1814,"['ice_cream', 'soda']",2,17.58
1815,"['yogurt', 'soda']",2,16.34
1816,"['pastry', 'soda', 'specialty_bar']",3,16.09
1817,"['whipped/sour_cream', 'frozen_vegetables']",2,16.37
1818,"['fish', 'other_vegetables', 'white_bread', 'soda']",4,31.9
1819,"['pot_plants', 'shopping_bags']",2,27.369999999999997
1820,"['berries', 'salty_snack', 'nut_snack']",3,16.78
1821,"['white_bread', 'semi-finished_bread', 'soda']",3,26.13
1822,"['cream_cheese', 'rolls/buns', 'soda', 'chewing_gum']",4,30.78
1823,"['berries', 'soda']",2,20.509999999999998
1824,"['ice_cream', 'kitchen_towels']",2,15.03
1825,"['frankfurter', 'rolls/buns', 'chocolate']",3,22.43
1826,"['fruit/vegetable_juice', 'chocolate']",2,17.11
1827,"['beverages', 'cream_cheese', 'rolls/buns']",3,22.22
1828,"['tropical_fruit', 'soda']",2,23.37
1829,"['specialty_chocolate', 'newspapers']",2,6.11
1830,"['whole_milk', 'whipped/sour_cream', 'pot_plants']",3,30.86
1831,"['grapes', 'berries', 'pet_care', 'pot_plants']",4,33.019999999999996
1832,"['other_vegetables', 'whole_milk', 'curd']",3,18.81
1833,"['root_vegetables', 'other_vegetables']",2,4.609999999999999
1834,"['rolls/buns', 'misc._beverages']",2,10.84
1835,"['citrus_fruit', 'coffee']",2,14.53
1836,"['chicken', 'whole_milk']",2,14.43
1837,"['soap', 'napkins']",2,12.52
1838,"['cereals', 'pet_care', 'salty_snack', 'shopping_bags']",4,30.88
1839,"['tropical_fruit', 'yogurt', 'rolls/buns', 'waffles']",4,33.78
1840,"['yogurt', 'long_life_bakery_product']",2,8.72
1841,"['packaged_fruit/vegetables', 'soda', 'napkins']",3,22.490000000000002
1842,"['cream_cheese', 'rolls/buns']",2,10.32
1843,"['curd', 'rolls/buns']",2,11.76
1844,"['whole_milk', 'beverages']",2,20.689999999999998
1845,"['butter', 'white_bread']",2,19.98
1846,"['cooking_chocolate', 'female_sanitary_products']",2,23.87
1847,"['zwieback', 'long_life_bakery_product']",2,5.720000000000001
1848,"['cream_cheese', 'specialty_chocolate']",2,11.15
1849,"['whole_milk', 'cake_bar']",2,18.63
1850,"['domestic_eggs', 'chocolate_marshmallow', 'newspapers']",3,19.31
1851,"['butter_milk', 'coffee']",2,16.68
1852,"['whole_milk', 'dessert', 'pastry', 'long_life_bakery_product']",4,19.95
1853,"['beef', 'citrus_fruit', 'pip_fruit']",3,28.21
1854,"['frozen_fish', 'chocolate_marshmallow', 'candy', 'male_cosmetics']",4,35.28
1855,"['whole_milk', 'rolls/buns', 'pastry']",3,19.259999999999998
1856,"['frankfurter', 'other_vegetables', 'dessert']",3,9.9
1857,"['whole_milk', 'newspapers']",2,9.62
1858,"['rolls/buns', 'soda']",2,13.420000000000002
1859,"['whole_milk', 'ice_cream', 'soda']",3,26.369999999999997
1860,"['yogurt', 'frozen_meals', 'soda']",3,28.16
1861,"['tropical_fruit', 'pip_fruit', 'whole_milk']",3,24.96
1862,"['whole_milk', 'pastry', 'newspapers']",3,15.639999999999999
1863,"['pip_fruit', 'frozen_meals', 'soda', 'shopping_bags']",4,35.480000000000004
1864,"['berries', 'newspapers']",2,12.37
1865,"['brown_bread', 'meat_spreads', 'bottled_water', 'fruit/vegetable_juice']",4,22.05
1866,"['citrus_fruit', 'hygiene_articles', 'cling_film/bags']",3,27.589999999999996
1867,"['soda', 'cake_bar', 'candy']",3,25.740000000000002
1868,"['whole_milk', 'soda', 'seasonal_products']",3,26.66
1869,"['whole_milk', 'frozen_vegetables']",2,17.54
1870,"['whole_milk', 'spices']",2,10.79
1871,"['specialty_cheese', 'soda']",2,16.630000000000003
1872,"['canned_vegetables', 'bottled_water']",2,3.79
1873,"['spread_cheese', 'misc._beverages']",2,15.41
1874,"['other_vegetables', 'domestic_eggs', 'napkins', 'dishes']",4,23.23
1875,"['misc._beverages', 'specialty_chocolate', 'candy']",3,18.6
1876,"['beef', 'root_vegetables', 'hygiene_articles']",3,25.08
1877,"['yogurt', 'seasonal_products']",2,16.27
1878,"['tropical_fruit', 'seasonal_products']",2,23.3
1879,"['other_vegetables', 'sweet_spreads', 'long_life_bakery_product', 'detergent']",4,28.18
1880,"['curd', 'salty_snack']",2,10.74
1881,"['cat_food', 'female_sanitary_products']",2,25.07
1882,"['frankfurter', 'tropical_fruit']",2,17.8
1883,"['tropical_fruit', 'long_life_bakery_product']",2,15.75
1884,"['bottled_water', 'specialty_chocolate']",2,7.640000000000001
1885,"['bottled_water', 'male_cosmetics']",2,7.119999999999999
1886,"['curd', 'specialty_cheese', 'flour', 'long_life_bakery_product']",4,21.0
1887,"['whole_milk', 'cream_cheese', 'specialty_chocolate', 'candy']",4,26.869999999999997
1888,"['pastry', 'ketchup', 'chocolate', 'napkins']",4,27.13
1889,"['whipped/sour_cream', 'candy']",2,14.55
1890,"['brown_bread', 'pastry', 'bottled_water']",3,15.41
1891,"['chocolate', 'pot_plants', 'shopping_bags']",3,41.95
1892,"['frankfurter', 'yogurt', 'margarine', 'bottled_water']",4,23.23
1893,"['finished_products', 'pet_care', 'soda']",3,26.01
1894,"['detergent', 'softener', 'shopping_bags']",3,24.85
1895,"['citrus_fruit', 'whole_milk', 'pot_plants']",3,35.03
1896,"['frankfurter', 'margarine', 'newspapers', 'shopping_bags']",4,27.25
1897,"['curd', 'whipped/sour_cream', 'newspapers']",3,15.76
1898,"['other_vegetables', 'whole_milk', 'white_bread']",3,25.599999999999998
1899,"['frankfurter', 'whole_milk', 'bottled_water']",3,14.549999999999999
1900,"['bottled_water', 'soda', 'pot_plants']",3,25.78
1901,"['frankfurter', 'onions', 'whole_milk']",3,15.03
1902,"['condensed_milk', 'rolls/buns', 'sugar', 'cat_food']",4,30.32
1903,"['soda', 'long_life_bakery_product', 'shopping_bags']",3,23.240000000000002
1904,"['beef', 'rolls/buns', 'dog_food', 'soda']",4,38.72
1905,"['butter', 'frozen_vegetables', 'margarine', 'cake_bar']",4,34.57
1906,"['berries', 'beverages']",2,23.439999999999998
1907,"['whole_milk', 'bottled_water', 'pot_plants']",3,25.599999999999998
1908,"['frankfurter', 'root_vegetables', 'whole_milk', 'margarine']",4,24.189999999999998
1909,"['coffee', 'bottled_water', 'cling_film/bags']",3,12.37
1910,"['bottled_water', 'soda']",2,11.33
1911,"['whole_milk', 'rolls/buns', 'brown_bread', 'margarine']",4,30.369999999999997
1912,"['canned_vegetables', 'newspapers']",2,2.26
1913,"['other_vegetables', 'frozen_potato_products', 'oil', 'shopping_bags']",4,29.98
1914,"['meat', 'whole_milk', 'domestic_eggs', 'bottled_water']",4,28.049999999999997
1915,"['chicken', 'rolls/buns']",2,10.09
1916,"['whole_milk', 'whipped/sour_cream']",2,16.41
1917,"['other_vegetables', 'packaged_fruit/vegetables', 'whole_milk', 'white_bread']",4,36.199999999999996
1918,"['whole_milk', 'pot_plants']",2,23.24
1919,"['whole_milk', 'rolls/buns', 'pot_plants', 'shopping_bags']",4,40.61
1920,"['whole_milk', 'yogurt', 'coffee']",3,18.9
1921,"['whipped/sour_cream', 'specialty_fat', 'waffles', 'specialty_chocolate']",4,23.06
1922,"['long_life_bakery_product', 'newspapers']",2,2.18
1923,"['root_vegetables', 'margarine', 'bottled_water', 'soda']",4,23.33
1924,"['rolls/buns', 'roll_products', 'cat_food', 'shopping_bags']",4,36.89
1925,"['root_vegetables', 'other_vegetables', 'butter']",3,10.49
1926,"['citrus_fruit', 'onions', 'yogurt', 'rolls/buns']",4,26.45
1927,"['chicken', 'whole_milk', 'salty_snack', 'long_life_bakery_product']",4,19.21
1928,"['other_vegetables', 'butter_milk', 'frozen_fish', 'oil']",4,33.99
1929,"['frankfurter', 'bottled_water', 'soda', 'newspapers']",4,15.56
1930,"['butter_milk', 'cream_cheese', 'bottled_water']",3,22.169999999999998
1931,"['onions', 'pastry', 'pot_plants']",3,23.31
1932,"['berries', 'yogurt', 'domestic_eggs', 'newspapers']",4,24.77
1933,"['ice_cream', 'cereals', 'chewing_gum']",3,29.759999999999998
1934,"['whipped/sour_cream', 'ice_cream', 'pot_plants']",3,30.68
1935,"['beef', 'soda', 'detergent', 'flower_(seeds)']",4,44.230000000000004
1936,"['root_vegetables', 'domestic_eggs']",2,6.93
1937,"['whole_milk', 'dessert']",2,12.579999999999998
1938,"['yogurt', 'soft_cheese']",2,17.29
1939,"['citrus_fruit', 'pip_fruit', 'other_vegetables']",3,16.27
1940,"['frankfurter', 'meat', 'white_bread', 'newspapers']",4,30.2
1941,"['bottled_water', 'flower_(seeds)']",2,12.76
1942,"['finished_products', 'dessert', 'pastry', 'shopping_bags']",4,34.9
1943,"['dessert', 'misc._beverages', 'fruit/vegetable_juice']",3,12.709999999999999
1944,"['curd', 'whipped/sour_cream', 'bottled_water']",3,17.29
1945,"['whipped/sour_cream', 'newspapers']",2,8.45
1946,"['specialty_cheese', 'soap']",2,17.259999999999998
1947,"['misc._beverages', 'chocolate', 'shopping_bags']",3,33.89
1948,"['soda', 'chewing_gum']",2,20.46
1949,"['citrus_fruit', 'semi-finished_bread', 'newspapers']",3,15.68
1950,"['pip_fruit', 'misc._beverages']",2,8.16
1951,"['whole_milk', 'processed_cheese', 'pastry', 'soda']",4,34.43
1952,"['beef', 'other_vegetables', 'packaged_fruit/vegetables', 'dog_food']",4,38.61
1953,"['ice_cream', 'dishes']",2,21.18
1954,"['beef', 'ice_cream']",2,23.259999999999998
1955,"['berries', 'yogurt', 'whipped/sour_cream']",3,26.53
1956,"['bottled_water', 'soda']",2,11.33
1957,"['dessert', 'rolls/buns', 'waffles']",3,15.8
1958,"['white_bread', 'soda', 'shopping_bags']",3,35.99
1959,"['citrus_fruit', 'pip_fruit', 'other_vegetables', 'rolls/buns']",4,20.72
1960,"['citrus_fruit', 'butter', 'frozen_vegetables', 'baking_powder']",4,37.03
1961,"['frozen_potato_products', 'seasonal_products']",2,16.05
1962,"['curd', 'beverages', 'pastry', 'pot_plants']",4,39.68
1963,"['whipped/sour_cream', 'uht-milk', 'domestic_eggs']",3,24.5
1964,"['whole_milk', 'soda', 'specialty_bar', 'newspapers']",4,19.69
1965,"['oil', 'candy']",2,14.129999999999999
1966,"['beef', 'whipped/sour_cream', 'roll_products']",3,29.29
1967,"['canned_vegetables', 'female_sanitary_products', 'shopping_bags']",3,26.92
1968,"['dessert', 'bottled_water', 'fruit/vegetable_juice']",3,8.68
1969,"['chewing_gum', 'specialty_bar']",2,12.59
1970,"['onions', 'whole_milk', 'curd', 'soda']",4,27.91
1971,"['soda', 'misc._beverages', 'specialty_bar']",3,16.46
1972,"['citrus_fruit', 'tropical_fruit', 'pip_fruit', 'shopping_bags']",4,40.88
1973,"['coffee', 'seasonal_products', 'shopping_bags']",3,24.560000000000002
1974,"['chicken', 'curd']",2,12.95
1975,"['dessert', 'flower_soil/fertilizer', 'flower_(seeds)']",3,16.72
1976,"['condensed_milk', 'pastry', 'chocolate']",3,31.0
1977,"['brown_bread', 'soda']",2,16.0
1978,"['whole_milk', 'frozen_vegetables', 'bottled_water']",3,19.9
1979,"['whole_milk', 'yogurt', 'frozen_vegetables']",3,24.91
1980,"['pastry', 'chocolate', 'specialty_bar']",3,21.7
1981,"['whole_milk', 'dessert', 'yogurt', 'white_bread']",4,34.05
1982,"['frankfurter', 'grapes']",2,5.5600000000000005
1983,"['citrus_fruit', 'oil', 'misc._beverages']",3,25.38
1984,"['yogurt', 'bottled_water', 'soda', 'newspapers']",4,19.53
1985,"['yogurt', 'waffles', 'hygiene_articles']",3,23.46
1986,"['butter_milk', 'white_bread', 'pet_care', 'newspapers']",4,33.74
1987,"['frozen_dessert', 'softener']",2,13.63
1988,"['hard_cheese', 'pastry', 'popcorn', 'pot_plants']",4,30.009999999999998
1989,"['onions', 'white_bread', 'hygiene_articles']",3,25.47
1990,"['yogurt', 'frozen_meals', 'soda']",3,28.16
1991,"['bottled_water', 'soda', 'chocolate', 'shopping_bags']",4,38.83
1992,"['yogurt', 'margarine', 'bottled_water', 'chewing_gum']",4,31.32
1993,"['sweet_spreads', 'waffles']",2,21.47
1994,"['tropical_fruit', 'yogurt', 'spread_cheese', 'brown_bread']",4,37.82
1995,"['whole_milk', 'brown_bread', 'newspapers']",3,16.65
1996,"['citrus_fruit', 'soda']",2,20.759999999999998
1997,"['yogurt', 'soda', 'fruit/vegetable_juice']",3,18.87
1998,"['whipped/sour_cream', 'napkins']",2,10.54
1999,"['other_vegetables', 'brown_bread']",2,9.74
2000,"['packaged_fruit/vegetables', 'whole_milk', 'soda']",3,28.36
2001,"['tropical_fruit', 'butter', 'whipped/sour_cream', 'rolls/buns']",4,32.35
2002,"['whole_milk', 'ice_cream']",2,17.4
2003,"['chewing_gum', 'hygiene_articles']",2,20.02
2004,"['tropical_fruit', 'whole_milk', 'long_life_bakery_product', 'chocolate']",4,39.12
2005,"['whole_milk', 'coffee']",2,11.53
2006,"['sweet_spreads', 'hygiene_articles', 'house_keeping_products']",3,32.14
2007,"['packaged_fruit/vegetables', 'fruit/vegetable_juice', 'salty_snack']",3,16.56
2008,"['other_vegetables', 'whole_milk']",2,11.5
2009,"['citrus_fruit', 'condensed_milk', 'flour']",3,26.869999999999997
2010,"['bottled_water', 'soda']",2,11.33
2011,"['white_bread', 'flour', 'fruit/vegetable_juice', 'hygiene_articles']",4,29.84
2012,"['uht-milk', 'bottled_water']",2,14.209999999999999
2013,"['nuts/prunes', 'canned_fish', 'soda', 'shopping_bags']",4,36.65
2014,"['oil', 'pickled_vegetables', 'hygiene_articles']",3,21.48
2015,"['berries', 'yogurt']",2,18.91
2016,"['citrus_fruit', 'rolls/buns', 'chewing_gum', 'shopping_bags']",4,40.65
2017,"['frankfurter', 'pastry', 'soda']",3,18.39
2018,"['whole_milk', 'sliced_cheese', 'rolls/buns', 'shopping_bags']",4,37.089999999999996
2019,"['beef', 'onions', 'other_vegetables', 'rolls/buns']",4,24.65
2020,"['pip_fruit', 'dish_cleaner', 'napkins']",3,11.53
2021,"['domestic_eggs', 'candy']",2,11.96
2022,"['whole_milk', 'butter', 'sugar', 'coffee']",4,20.38
2023,"['frankfurter', 'hygiene_articles']",2,11.93
2024,"['curd', 'yogurt', 'bathroom_cleaner']",3,16.55
2025,"['frankfurter', 'coffee']",2,6.140000000000001
2026,"['pip_fruit', 'curd', 'margarine', 'baking_powder']",4,29.79
2027,"['yogurt', 'light_bulbs']",2,20.24
2028,"['rolls/buns', 'bottled_water']",2,6.8100000000000005
2029,"['pastry', 'soda']",2,14.99
2030,"['other_vegetables', 'whole_milk', 'rolls/buns', 'flour']",4,20.63
2031,"['meat', 'root_vegetables', 'pastry']",3,19.79
2032,"['bottled_water', 'soda', 'salty_snack']",3,14.760000000000002
2033,"['meat', 'root_vegetables', 'hard_cheese', 'brown_bread']",4,28.13
2034,"['chicken', 'other_vegetables', 'whipped/sour_cream', 'pickled_vegetables']",4,21.72
2035,"['whole_milk', 'whipped/sour_cream']",2,16.41
2036,"['citrus_fruit', 'onions', 'soups']",3,21.16
2037,"['pip_fruit', 'grapes', 'whole_milk', 'rolls/buns']",4,17.169999999999998
2038,"['frankfurter', 'beef', 'whole_milk', 'chocolate_marshmallow']",4,40.29
2039,"['butter', 'sliced_cheese', 'brown_bread']",3,23.84
2040,"['root_vegetables', 'frozen_vegetables']",2,10.65
2041,"['tropical_fruit', 'other_vegetables', 'whole_milk', 'margarine']",4,36.0
2042,"['root_vegetables', 'whole_milk', 'beverages', 'salt']",4,29.7
2043,"['yogurt', 'canned_fish']",2,11.16
2044,"['zwieback', 'dishes']",2,16.94
2045,"['frankfurter', 'rolls/buns']",2,7.85
2046,"['whole_milk', 'rolls/buns', 'bottled_water']",3,15.6
2047,"['whole_milk', 'oil', 'candles']",3,28.419999999999998
2048,"['coffee', 'female_sanitary_products', 'napkins']",3,18.23
2049,"['frankfurter', 'rolls/buns']",2,7.85
2050,"['soda', 'salty_snack']",2,12.4
2051,"['liver_loaf', 'pip_fruit', 'grapes', 'other_vegetables']",4,10.530000000000001
2052,"['butter_milk', 'instant_coffee']",2,18.85
2053,"['bottled_water', 'specialty_chocolate']",2,7.640000000000001
2054,"['whole_milk', 'artif._sweetener']",2,15.649999999999999
2055,"['chicken', 'whole_milk']",2,14.43
2056,"['chicken', 'ice_cream']",2,14.25
2057,"['rolls/buns', 'newspapers']",2,5.28
2058,"['curd', 'instant_food_products', 'specialty_bar']",3,9.36
2059,"['herbs', 'other_vegetables', 'hygiene_articles', 'napkins']",4,22.86
2060,"['grapes', 'berries']",2,13.7
2061,"['yogurt', 'spread_cheese', 'pastry', 'shopping_bags']",4,35.33
2062,"['grapes', 'berries', 'soda']",3,22.67
2063,"['grapes', 'other_vegetables', 'frozen_dessert']",3,16.78
2064,"['citrus_fruit', 'semi-finished_bread']",2,14.85
2065,"['rolls/buns', 'brown_bread']",2,11.48
2066,"['rolls/buns', 'snack_products']",2,11.219999999999999
2067,"['cream_cheese', 'coffee', 'bottled_water']",3,10.97
2068,"['long_life_bakery_product', 'waffles', 'newspapers']",3,9.74
2069,"['other_vegetables', 'butter_milk', 'yogurt']",3,24.02
2070,"['berries', 'yogurt', 'cat_food', 'chocolate']",4,45.99
2071,"['citrus_fruit', 'pickled_vegetables', 'meat_spreads', 'specialty_chocolate']",4,32.95
2072,"['beef', 'whole_milk']",2,23.439999999999998
2073,"['tropical_fruit', 'pickled_vegetables', 'fruit/vegetable_juice']",3,22.68
2074,"['citrus_fruit', 'butter', 'sliced_cheese', 'domestic_eggs']",4,33.629999999999995
2075,"['soda', 'chocolate']",2,23.55
2076,"['root_vegetables', 'whole_milk']",2,10.69
2077,"['whole_milk', 'mustard']",2,21.09
2078,"['whole_milk', 'rolls/buns']",2,13.239999999999998
2079,"['ice_cream', 'rolls/buns']",2,13.059999999999999
2080,"['ice_cream', 'chocolate']",2,23.189999999999998
2081,"['tropical_fruit', 'whole_milk', 'bottled_water', 'soda']",4,34.52
2082,"['long_life_bakery_product', 'newspapers']",2,2.18
2083,"['whole_milk', 'rolls/buns', 'nut_snack']",3,15.049999999999999
2084,"['rolls/buns', 'instant_food_products']",2,5.4
2085,"['condensed_milk', 'coffee']",2,13.14
2086,"['whole_milk', 'pickled_vegetables']",2,14.54
2087,"['white_bread', 'coffee', 'seasonal_products']",3,25.740000000000002
2088,"['whole_milk', 'house_keeping_products']",2,18.49
2089,"['dessert', 'uht-milk', 'newspapers', 'shopping_bags']",4,29.39
2090,"['whole_milk', 'soda', 'soap']",3,27.36
2091,"['pastry', 'specialty_chocolate', 'female_sanitary_products']",3,23.87
2092,"['other_vegetables', 'whole_milk', 'processed_cheese', 'soda']",4,31.12
2093,"['other_vegetables', 'yogurt', 'specialty_cheese', 'bottled_water']",4,20.1
2094,"['finished_products', 'rolls/buns']",2,16.62
2095,"['berries', 'other_vegetables', 'yogurt']",3,21.619999999999997
2096,"['whole_milk', 'specialty_chocolate', 'light_bulbs']",3,26.939999999999998
2097,"['beverages', 'specialty_bar']",2,13.0
2098,"['pastry', 'waffles', 'shopping_bags']",3,26.5
2099,"['citrus_fruit', 'yogurt']",2,19.16
2100,"['salty_snack', 'specialty_chocolate']",2,8.71
2101,"['citrus_fruit', 'tropical_fruit', 'pastry', 'seasonal_products']",4,41.11
2102,"['pip_fruit', 'rolls/buns']",2,6.220000000000001
2103,"['whole_milk', 'brown_bread', 'fruit/vegetable_juice']",3,18.349999999999998
2104,"['beef', 'whole_milk', 'yogurt', 'soft_cheese']",4,40.73
2105,"['tropical_fruit', 'frozen_dessert']",2,26.310000000000002
2106,"['frankfurter', 'coffee']",2,6.140000000000001
2107,"['curd', 'ice_cream', 'pasta', 'cat_food']",4,35.39
2108,"['yogurt', 'newspapers']",2,8.2
2109,"['sliced_cheese', 'domestic_eggs', 'coffee', 'shopping_bags']",4,31.62
2110,"['chicken', 'whole_milk']",2,14.43
2111,"['fish', 'whole_milk', 'white_bread', 'detergent']",4,39.22
2112,"['detergent', 'hygiene_articles', 'napkins']",3,21.66
2113,"['rolls/buns', 'margarine', 'canned_fish']",3,18.34
2114,"['coffee', 'fruit/vegetable_juice']",2,5.27
2115,"['frankfurter', 'whole_milk']",2,12.19
2116,"['dessert', 'beverages']",2,15.690000000000001
2117,"['salty_snack', 'specialty_chocolate']",2,8.71
2118,"['frankfurter', 'cream_cheese', 'white_bread']",3,23.37
2119,"['soups', 'male_cosmetics']",2,11.29
2120,"['soda', 'syrup']",2,17.9
2121,"['root_vegetables', 'yogurt', 'beverages']",3,21.17
2122,"['whole_milk', 'curd', 'cream_cheese', 'shopping_bags']",4,34.89
2123,"['soda', 'specialty_bar']",2,10.07
2124,"['whipped/sour_cream', 'newspapers']",2,8.45
2125,"['tropical_fruit', 'whole_milk', 'cream_cheese', 'brown_bread']",4,36.09
2126,"['meat', 'brown_bread', 'seasonal_products', 'shopping_bags']",4,40.72
2127,"['yogurt', 'specialty_bar']",2,8.47
2128,"['organic_products', 'softener', 'hygiene_articles']",3,18.02
2129,"['frozen_meals', 'frozen_potato_products', 'coffee']",3,21.71
2130,"['frankfurter', 'whole_milk', 'frozen_vegetables']",3,20.939999999999998
2131,"['grapes', 'brown_bread']",2,9.190000000000001
2132,"['grapes', 'sugar', 'cling_film/bags']",3,12.4
2133,"['rolls/buns', 'napkins', 'shopping_bags']",3,20.29
2134,"['rolls/buns', 'bottled_water']",2,6.8100000000000005
2135,"['curd', 'yogurt', 'newspapers']",3,15.51
2136,"['soft_cheese', 'coffee', 'candy']",3,19.59
2137,"['root_vegetables', 'margarine', 'candles']",3,24.43
2138,"['beef', 'root_vegetables', 'whole_milk', 'condensed_milk']",4,35.74
2139,"['tropical_fruit', 'whole_milk', 'rolls/buns']",3,27.64
2140,"['tropical_fruit', 'butter_milk', 'brown_bread', 'flour']",4,40.05
2141,"['sugar', 'specialty_bar']",2,4.07
2142,"['finished_products', 'whole_milk', 'softener']",3,22.68
2143,"['uht-milk', 'soda']",2,20.82
2144,"['other_vegetables', 'whole_milk', 'domestic_eggs', 'dishes']",4,29.1
2145,"['whole_milk', 'butter', 'fruit/vegetable_juice', 'candy']",4,24.13
2146,"['chicken', 'whole_milk', 'rolls/buns']",3,18.88
2147,"['pip_fruit', 'pastry']",2,7.789999999999999
2148,"['rolls/buns', 'newspapers']",2,5.28
2149,"['whole_milk', 'whipped/sour_cream']",2,16.41
2150,"['root_vegetables', 'whole_milk', 'whipped/sour_cream', 'soda']",4,27.28
2151,"['uht-milk', 'domestic_eggs', 'oil', 'margarine']",4,34.18
