TransactionID,Items,Basket_Size
2026,"['pip_fruit', 'curd', 'margarine', 'baking_powder']",4
2027,"['yogurt', 'light_bulbs']",2
2028,"['rolls/buns', 'bottled_water']",2
2029,"['pastry', 'soda']",2
2030,"['other_vegetables', 'whole_milk', 'rolls/buns', 'flour']",4
2031,"['meat', 'root_vegetables', 'pastry']",3
2032,"['bottled_water', 'soda', 'salty_snack']",3
2033,"['meat', 'root_vegetables', 'hard_cheese', 'brown_bread']",4
2034,"['chicken', 'other_vegetables', 'whipped/sour_cream', 'pickled_vegetables']",4
2035,"['whole_milk', 'whipped/sour_cream']",2
2036,"['citrus_fruit', 'onions', 'soups']",3
2037,"['pip_fruit', 'grapes', 'whole_milk', 'rolls/buns']",4
2038,"['frankfurter', 'beef', 'whole_milk', 'chocolate_marshmallow']",4
2039,"['butter', 'sliced_cheese', 'brown_bread']",3
2040,"['root_vegetables', 'frozen_vegetables']",2
2041,"['tropical_fruit', 'other_vegetables', 'whole_milk', 'margarine']",4
2042,"['root_vegetables', 'whole_milk', 'beverages', 'salt']",4
2043,"['yogurt', 'canned_fish']",2
2044,"['zwieback', 'dishes']",2
2045,"['frankfurter', 'rolls/buns']",2
2046,"['whole_milk', 'rolls/buns', 'bottled_water']",3
2047,"['whole_milk', 'oil', 'candles']",3
2048,"['coffee', 'female_sanitary_products', 'napkins']",3
2049,"['frankfurter', 'rolls/buns']",2
2050,"['soda', 'salty_snack']",2
2051,"['liver_loaf', 'pip_fruit', 'grapes', 'other_vegetables']",4
2052,"['butter_milk', 'instant_coffee']",2
2053,"['bottled_water', 'specialty_chocolate']",2
2054,"['whole_milk', 'artif._sweetener']",2
2055,"['chicken', 'whole_milk']",2
2056,"['chicken', 'ice_cream']",2
2057,"['rolls/buns', 'newspapers']",2
2058,"['curd', 'instant_food_products', 'specialty_bar']",3
2059,"['herbs', 'other_vegetables', 'hygiene_articles', 'napkins']",4
2060,"['grapes', 'berries']",2
2061,"['yogurt', 'spread_cheese', 'pastry', 'shopping_bags']",4
2062,"['grapes', 'berries', 'soda']",3
2063,"['grapes', 'other_vegetables', 'frozen_dessert']",3
2064,"['citrus_fruit', 'semi-finished_bread']",2
2065,"['rolls/buns', 'brown_bread']",2
2066,"['rolls/buns', 'snack_products']",2
2067,"['cream_cheese', 'coffee', 'bottled_water']",3
2068,"['long_life_bakery_product', 'waffles', 'newspapers']",3
2069,"['other_vegetables', 'butter_milk', 'yogurt']",3
2070,"['berries', 'yogurt', 'cat_food', 'chocolate']",4
2071,"['citrus_fruit', 'pickled_vegetables', 'meat_spreads', 'specialty_chocolate']",4
2072,"['beef', 'whole_milk']",2
2073,"['tropical_fruit', 'pickled_vegetables', 'fruit/vegetable_juice']",3
2074,"['citrus_fruit', 'butter', 'sliced_cheese', 'domestic_eggs']",4
2075,"['soda', 'chocolate']",2
2076,"['root_vegetables', 'whole_milk']",2
2077,"['whole_milk', 'mustard']",2
2078,"['whole_milk', 'rolls/buns']",2
2079,"['ice_cream', 'rolls/buns']",2
2080,"['ice_cream', 'chocolate']",2
2081,"['tropical_fruit', 'whole_milk', 'bottled_water', 'soda']",4
2082,"['long_life_bakery_product', 'newspapers']",2
2083,"['whole_milk', 'rolls/buns', 'nut_snack']",3
2084,"['rolls/buns', 'instant_food_products']",2
2085,"['condensed_milk', 'coffee']",2
2086,"['whole_milk', 'pickled_vegetables']",2
2087,"['white_bread', 'coffee', 'seasonal_products']",3
2088,"['whole_milk', 'house_keeping_products']",2
2089,"['dessert', 'uht-milk', 'newspapers', 'shopping_bags']",4
2090,"['whole_milk', 'soda', 'soap']",3
2091,"['pastry', 'specialty_chocolate', 'female_sanitary_products']",3
2092,"['other_vegetables', 'whole_milk', 'processed_cheese', 'soda']",4
2093,"['other_vegetables', 'yogurt', 'specialty_cheese', 'bottled_water']",4
2094,"['finished_products', 'rolls/buns']",2
2095,"['berries', 'other_vegetables', 'yogurt']",3
2096,"['whole_milk', 'specialty_chocolate', 'light_bulbs']",3
2097,"['beverages', 'specialty_bar']",2
2098,"['pastry', 'waffles', 'shopping_bags']",3
2099,"['citrus_fruit', 'yogurt']",2
2100,"['salty_snack', 'specialty_chocolate']",2
2101,"['citrus_fruit', 'tropical_fruit', 'pastry', 'seasonal_products']",4
2102,"['pip_fruit', 'rolls/buns']",2
2103,"['whole_milk', 'brown_bread', 'fruit/vegetable_juice']",3
2104,"['beef', 'whole_milk', 'yogurt', 'soft_cheese']",4
2105,"['tropical_fruit', 'frozen_dessert']",2
2106,"['frankfurter', 'coffee']",2
2107,"['curd', 'ice_cream', 'pasta', 'cat_food']",4
2108,"['yogurt', 'newspapers']",2
2109,"['sliced_cheese', 'domestic_eggs', 'coffee', 'shopping_bags']",4
2110,"['chicken', 'whole_milk']",2
2111,"['fish', 'whole_milk', 'white_bread', 'detergent']",4
2112,"['detergent', 'hygiene_articles', 'napkins']",3
2113,"['rolls/buns', 'margarine', 'canned_fish']",3
2114,"['coffee', 'fruit/vegetable_juice']",2
2115,"['frankfurter', 'whole_milk']",2
2116,"['dessert', 'beverages']",2
2117,"['salty_snack', 'specialty_chocolate']",2
2118,"['frankfurter', 'cream_cheese', 'white_bread']",3
2119,"['soups', 'male_cosmetics']",2
2120,"['soda', 'syrup']",2
2121,"['root_vegetables', 'yogurt', 'beverages']",3
2122,"['whole_milk', 'curd', 'cream_cheese', 'shopping_bags']",4
2123,"['soda', 'specialty_bar']",2
2124,"['whipped/sour_cream', 'newspapers']",2
2125,"['tropical_fruit', 'whole_milk', 'cream_cheese', 'brown_bread']",4
2126,"['meat', 'brown_bread', 'seasonal_products', 'shopping_bags']",4
2127,"['yogurt', 'specialty_bar']",2
2128,"['organic_products', 'softener', 'hygiene_articles']",3
2129,"['frozen_meals', 'frozen_potato_products', 'coffee']",3
2130,"['frankfurter', 'whole_milk', 'frozen_vegetables']",3
2131,"['grapes', 'brown_bread']",2
2132,"['grapes', 'sugar', 'cling_film/bags']",3
2133,"['rolls/buns', 'napkins', 'shopping_bags']",3
2134,"['rolls/buns', 'bottled_water']",2
2135,"['curd', 'yogurt', 'newspapers']",3
2136,"['soft_cheese', 'coffee', 'candy']",3
2137,"['root_vegetables', 'margarine', 'candles']",3
2138,"['beef', 'root_vegetables', 'whole_milk', 'condensed_milk']",4
2139,"['tropical_fruit', 'whole_milk', 'rolls/buns']",3
2140,"['tropical_fruit', 'butter_milk', 'brown_bread', 'flour']",4
2141,"['sugar', 'specialty_bar']",2
2142,"['finished_products', 'whole_milk', 'softener']",3
2143,"['uht-milk', 'soda']",2
2144,"['other_vegetables', 'whole_milk', 'domestic_eggs', 'dishes']",4
2145,"['whole_milk', 'butter', 'fruit/vegetable_juice', 'candy']",4
2146,"['chicken', 'whole_milk', 'rolls/buns']",3
2147,"['pip_fruit', 'pastry']",2
2148,"['rolls/buns', 'newspapers']",2
2149,"['whole_milk', 'whipped/sour_cream']",2
2150,"['root_vegetables', 'whole_milk', 'whipped/sour_cream', 'soda']",4
2151,"['uht-milk', 'domestic_eggs', 'oil', 'margarine']",4
2152,"['citrus_fruit', 'other_vegetables', 'uht-milk', 'rolls/buns']",4
2153,"['root_vegetables', 'margarine', 'pet_care']",3
2154,"['tropical_fruit', 'rolls/buns', 'newspapers']",3
2155,"['beef', 'whole_milk', 'rolls/buns', 'coffee']",4
2156,"['frankfurter', 'domestic_eggs', 'mustard', 'seasonal_products']",4
2157,"['beef', 'tropical_fruit', 'margarine', 'bottled_water']",4
2158,"['pastry', 'soda']",2
2159,"['other_vegetables', 'soda', 'shopping_bags']",3
2160,"['frankfurter', 'rolls/buns', 'pastry']",3
2161,"['grapes', 'pasta', 'dishes']",3
2162,"['finished_products', 'other_vegetables', 'long_life_bakery_product']",3
2163,"['beef', 'soda', 'newspapers']",3
2164,"['pip_fruit', 'butter', 'yogurt']",3
2165,"['rolls/buns', 'shopping_bags']",2
2166,"['chicken', 'spread_cheese', 'frozen_meals', 'domestic_eggs']",4
2167,"['root_vegetables', 'domestic_eggs', 'white_bread']",3
2168,"['cream_cheese', 'rolls/buns', 'brown_bread']",3
2169,"['citrus_fruit', 'yogurt', 'rolls/buns', 'pastry']",4
2170,"['other_vegetables', 'rolls/buns']",2
2171,"['processed_cheese', 'rolls/buns', 'specialty_chocolate']",3
2172,"['chicken', 'other_vegetables', 'chewing_gum', 'shopping_bags']",4
2173,"['cream_cheese', 'processed_cheese', 'specialty_bar']",3
2174,"['other_vegetables', 'whole_milk', 'chocolate']",3
2175,"['citrus_fruit', 'other_vegetables', 'whole_milk', 'soda']",4
2176,"['whole_milk', 'cream_cheese', 'chewing_gum']",3
2177,"['curd', 'fruit/vegetable_juice', 'specialty_chocolate']",3
2178,"['beef', 'whole_milk', 'sliced_cheese']",3
2179,"['yogurt', 'rolls/buns']",2
2180,"['finished_products', 'butter', 'curd', 'soda']",4
2181,"['tropical_fruit', 'whole_milk', 'pickled_vegetables', 'soda']",4
2182,"['turkey', 'seasonal_products']",2
2183,"['rolls/buns', 'brown_bread', 'specialty_bar']",3
2184,"['other_vegetables', 'whole_milk', 'brown_bread', 'margarine']",4
2185,"['yogurt', 'domestic_eggs', 'rolls/buns']",3
2186,"['berries', 'yogurt', 'shopping_bags']",3
2187,"['uht-milk', 'rolls/buns']",2
2188,"['other_vegetables', 'butter', 'bottled_water', 'detergent']",4
2189,"['onions', 'brown_bread']",2
2190,"['beef', 'citrus_fruit', 'other_vegetables']",3
2191,"['chicken', 'grapes']",2
2192,"['chicken', 'root_vegetables']",2
2193,"['beef', 'instant_coffee']",2
2194,"['citrus_fruit', 'root_vegetables', 'rolls/buns']",3
2195,"['citrus_fruit', 'tropical_fruit', 'dessert', 'fruit/vegetable_juice']",4
2196,"['citrus_fruit', 'yogurt', 'soda']",3
2197,"['cat_food', 'soda', 'candy']",3
2198,"['rolls/buns', 'pastry', 'candy']",3
2199,"['cake_bar', 'specialty_chocolate']",2
2200,"['yogurt', 'long_life_bakery_product']",2
2201,"['frozen_meals', 'specialty_bar']",2
2202,"['root_vegetables', 'other_vegetables', 'canned_fish', 'shopping_bags']",4
2203,"['cream_cheese', 'brown_bread']",2
2204,"['brown_bread', 'hair_spray']",2
2205,"['turkey', 'roll_products', 'dishes']",3
2206,"['other_vegetables', 'whole_milk', 'cake_bar', 'detergent']",4
2207,"['dog_food', 'pet_care', 'shopping_bags']",3
2208,"['pip_fruit', 'yogurt', 'brown_bread']",3
2209,"['tropical_fruit', 'curd', 'yogurt', 'whipped/sour_cream']",4
2210,"['frankfurter', 'frozen_potato_products', 'rolls/buns', 'specialty_fat']",4
2211,"['root_vegetables', 'sliced_cheese']",2
2212,"['condensed_milk', 'coffee', 'shopping_bags']",3
2213,"['citrus_fruit', 'other_vegetables', 'beverages', 'snack_products']",4
2214,"['other_vegetables', 'ice_cream']",2
2215,"['rolls/buns', 'dishes']",2
2216,"['honey', 'flower_(seeds)']",2
2217,"['whole_milk', 'pasta', 'long_life_bakery_product', 'chocolate']",4
2218,"['other_vegetables', 'whole_milk', 'soda']",3
2219,"['yogurt', 'napkins']",2
2220,"['tropical_fruit', 'pip_fruit', 'grapes']",3
2221,"['grapes', 'hard_cheese']",2
2222,"['turkey', 'frozen_potato_products', 'soda']",3
2223,"['whole_milk', 'cake_bar']",2
2224,"['yogurt', 'specialty_chocolate']",2
2225,"['curd', 'seasonal_products', 'female_sanitary_products']",3
2226,"['tropical_fruit', 'whole_milk', 'salty_snack', 'kitchen_towels']",4
2227,"['grapes', 'brown_bread']",2
2228,"['berries', 'whole_milk']",2
2229,"['whole_milk', 'ice_cream', 'soda']",3
2230,"['beef', 'soft_cheese', 'chewing_gum']",3
2231,"['other_vegetables', 'butter']",2
2232,"['bottled_water', 'long_life_bakery_product']",2
2233,"['berries', 'frozen_vegetables', 'frozen_meals']",3
2234,"['frankfurter', 'other_vegetables']",2
2235,"['frozen_meals', 'soda', 'napkins']",3
2236,"['whole_milk', 'brown_bread', 'flower_(seeds)']",3
2237,"['bottled_water', 'soda']",2
2238,"['curd', 'whipped/sour_cream']",2
2239,"['frankfurter', 'rolls/buns', 'ketchup', 'soda']",4
2240,"['pip_fruit', 'bottled_water', 'candy']",3
2241,"['soda', 'specialty_chocolate', 'male_cosmetics', 'shopping_bags']",4
2242,"['whole_milk', 'rolls/buns']",2
2243,"['pip_fruit', 'uht-milk', 'curd_cheese', 'coffee']",4
2244,"['yogurt', 'soda']",2
2245,"['rolls/buns', 'soda']",2
2246,"['domestic_eggs', 'pastry', 'margarine', 'cooking_chocolate']",4
2247,"['butter_milk', 'brown_bread', 'pastry']",3
2248,"['whole_milk', 'curd', 'semi-finished_bread']",3
2249,"['citrus_fruit', 'whole_milk', 'domestic_eggs']",3
2250,"['uht-milk', 'sugar', 'soda']",3
2251,"['salt', 'detergent']",2
2252,"['other_vegetables', 'whole_milk', 'frozen_vegetables']",3
2253,"['curd', 'rolls/buns', 'pastry']",3
2254,"['soda', 'fruit/vegetable_juice', 'long_life_bakery_product']",3
2255,"['ice_cream', 'brown_bread', 'pastry', 'napkins']",4
2256,"['berries', 'yogurt', 'domestic_eggs', 'rolls/buns']",4
2257,"['beef', 'white_bread']",2
2258,"['whole_milk', 'rolls/buns', 'white_bread', 'soap']",4
2259,"['citrus_fruit', 'whole_milk', 'snack_products']",3
2260,"['frankfurter', 'tropical_fruit', 'whole_milk']",3
2261,"['beef', 'margarine']",2
2262,"['whole_milk', 'specialty_bar']",2
2263,"['whole_milk', 'pastry', 'cocoa_drinks', 'newspapers']",4
2264,"['pip_fruit', 'coffee']",2
2265,"['root_vegetables', 'whole_milk', 'curd', 'yogurt']",4
2266,"['root_vegetables', 'yogurt', 'brown_bread', 'shopping_bags']",4
2267,"['chicken', 'pastry']",2
2268,"['whole_milk', 'dessert']",2
2269,"['yogurt', 'syrup', 'chewing_gum', 'newspapers']",4
2270,"['pet_care', 'soda', 'chocolate', 'candy']",4
2271,"['beef', 'berries', 'yogurt', 'whipped/sour_cream']",4
2272,"['yogurt', 'frozen_vegetables', 'shopping_bags']",3
2273,"['hard_cheese', 'frozen_meals']",2
2274,"['beef', 'root_vegetables', 'bottled_water']",3
2275,"['beverages', 'domestic_eggs', 'misc._beverages']",3
2276,"['citrus_fruit', 'grapes']",2
2277,"['pastry', 'soda', 'chocolate']",3
2278,"['citrus_fruit', 'yogurt', 'newspapers']",3
2279,"['nuts/prunes', 'soda', 'chocolate']",3
2280,"['pastry', 'soda', 'specialty_bar']",3
2281,"['root_vegetables', 'spices', 'kitchen_towels']",3
2282,"['curd_cheese', 'frozen_meals']",2
2283,"['butter_milk', 'sliced_cheese']",2
2284,"['sliced_cheese', 'rolls/buns', 'specialty_chocolate']",3
2285,"['fruit/vegetable_juice', 'chocolate']",2
2286,"['pip_fruit', 'butter_milk', 'cream_cheese', 'rolls/buns']",4
2287,"['pip_fruit', 'butter', 'rolls/buns', 'chocolate']",4
2288,"['rolls/buns', 'brown_bread']",2
2289,"['soda', 'specialty_chocolate']",2
2290,"['packaged_fruit/vegetables', 'canned_fish']",2
2291,"['berries', 'soda', 'waffles']",3
2292,"['tropical_fruit', 'soda']",2
2293,"['grapes', 'salty_snack']",2
2294,"['margarine', 'long_life_bakery_product']",2
2295,"['beef', 'frozen_meals', 'dog_food']",3
2296,"['butter', 'pastry', 'long_life_bakery_product', 'shopping_bags']",4
2297,"['rolls/buns', 'bottled_water', 'specialty_chocolate']",3
2298,"['brown_bread', 'salty_snack']",2
2299,"['butter_milk', 'specialty_bar', 'napkins']",3
2300,"['tropical_fruit', 'pastry', 'soda', 'chocolate']",4
2301,"['tropical_fruit', 'ketchup', 'shopping_bags']",3
2302,"['beef', 'root_vegetables', 'waffles', 'newspapers']",4
2303,"['chewing_gum', 'seasonal_products']",2
2304,"['tropical_fruit', 'rolls/buns']",2
2305,"['whole_milk', 'cocoa_drinks', 'shopping_bags']",3
2306,"['rolls/buns', 'margarine']",2
2307,"['yogurt', 'dish_cleaner', 'candles']",3
2308,"['pastry', 'chocolate', 'chocolate_marshmallow']",3
2309,"['beverages', 'rolls/buns', 'fruit/vegetable_juice']",3
2310,"['tropical_fruit', 'whole_milk']",2
2311,"['ice_cream', 'specialty_bar']",2
2312,"['packaged_fruit/vegetables', 'whipped/sour_cream']",2
2313,"['yogurt', 'rolls/buns', 'specialty_bar']",3
2314,"['tropical_fruit', 'pastry', 'fruit/vegetable_juice']",3
2315,"['citrus_fruit', 'pastry']",2
2316,"['whole_milk', 'pastry', 'semi-finished_bread']",3
2317,"['whole_milk', 'specialty_chocolate']",2
2318,"['other_vegetables', 'condensed_milk', 'soda', 'newspapers']",4
2319,"['whole_milk', 'coffee', 'chocolate', 'shopping_bags']",4
2320,"['male_cosmetics', 'napkins']",2
2321,"['whole_milk', 'ice_cream', 'prosecco']",3
2322,"['citrus_fruit', 'prosecco', 'specialty_bar', 'shopping_bags']",4
2323,"['berries', 'yogurt', 'specialty_cheese']",3
2324,"['whole_milk', 'yogurt', 'roll_products']",3
2325,"['meat', 'frozen_vegetables', 'soda']",3
2326,"['grapes', 'chocolate']",2
2327,"['whole_milk', 'domestic_eggs']",2
2328,"['tropical_fruit', 'pip_fruit']",2
2329,"['whole_milk', 'butter_milk', 'cream_cheese', 'fruit/vegetable_juice']",4
2330,"['chicken', 'butter']",2
2331,"['other_vegetables', 'roll_products']",2
2332,"['citrus_fruit', 'hard_cheese']",2
2333,"['candy', 'hygiene_articles']",2
2334,"['grapes', 'rolls/buns', 'long_life_bakery_product', 'candy']",4
2335,"['white_bread', 'specialty_bar']",2
2336,"['beverages', 'rolls/buns', 'bottled_water']",3
2337,"['soda', 'specialty_chocolate', 'shopping_bags']",3
2338,"['tropical_fruit', 'waffles', 'newspapers']",3
2339,"['rolls/buns', 'soda']",2
2340,"['other_vegetables', 'frozen_meals', 'soda']",3
2341,"['root_vegetables', 'yogurt', 'uht-milk', 'rolls/buns']",4
2342,"['whole_milk', 'napkins']",2
2343,"['artif._sweetener', 'coffee']",2
2344,"['coffee', 'syrup']",2
2345,"['onions', 'fruit/vegetable_juice']",2
2346,"['beef', 'other_vegetables', 'whole_milk', 'ice_cream']",4
2347,"['chewing_gum', 'napkins']",2
2348,"['rolls/buns', 'dishes']",2
2349,"['whole_milk', 'frozen_vegetables']",2
2350,"['uht-milk', 'specialty_bar']",2
2351,"['beverages', 'cream_cheese']",2
2352,"['root_vegetables', 'whole_milk', 'long_life_bakery_product', 'cling_film/bags']",4
2353,"['tropical_fruit', 'yogurt', 'bottled_water', 'specialty_chocolate']",4
2354,"['onions', 'whipped/sour_cream', 'newspapers']",3
2355,"['whole_milk', 'soda', 'fruit/vegetable_juice', 'shopping_bags']",4
2356,"['meat', 'whole_milk', 'domestic_eggs', 'pastry']",4
2357,"['other_vegetables', 'condensed_milk', 'soda', 'misc._beverages']",4
2358,"['whole_milk', 'brown_bread', 'salt', 'sugar']",4
2359,"['whole_milk', 'butter']",2
2360,"['herbs', 'butter', 'chocolate']",3
2361,"['rolls/buns', 'soda', 'female_sanitary_products']",3
2362,"['root_vegetables', 'yogurt', 'soda', 'popcorn']",4
2363,"['yogurt', 'flour', 'sugar', 'baking_powder']",4
2364,"['pip_fruit', 'processed_cheese', 'bottled_water']",3
2365,"['tropical_fruit', 'pip_fruit', 'frozen_meals', 'softener']",4
2366,"['chicken', 'root_vegetables', 'whole_milk']",3
2367,"['whole_milk', 'yogurt', 'bottled_water']",3
2368,"['pip_fruit', 'newspapers']",2
2369,"['beef', 'citrus_fruit', 'curd', 'butter_milk']",4
2370,"['whole_milk', 'butter']",2
2371,"['citrus_fruit', 'rolls/buns']",2
2372,"['pastry', 'soda']",2
2373,"['whole_milk', 'rolls/buns', 'pastry']",3
2374,"['beverages', 'cream_cheese']",2
2375,"['citrus_fruit', 'yogurt', 'newspapers']",3
2376,"['berries', 'yogurt', 'whipped/sour_cream', 'sugar']",4
2377,"['rolls/buns', 'soda']",2
2378,"['beverages', 'processed_cheese', 'coffee']",3
2379,"['curd_cheese', 'rolls/buns']",2
2380,"['grapes', 'uht-milk']",2
2381,"['pip_fruit', 'other_vegetables', 'margarine', 'photo/film']",4
2382,"['rolls/buns', 'bottled_water']",2
2383,"['pip_fruit', 'rolls/buns', 'soda', 'skin_care']",4
2384,"['whole_milk', 'pastry']",2
2385,"['domestic_eggs', 'rolls/buns', 'flour']",3
2386,"['dessert', 'specialty_bar', 'newspapers']",3
2387,"['frankfurter', 'rolls/buns']",2
2388,"['citrus_fruit', 'tropical_fruit', 'whole_milk', 'yogurt']",4
2389,"['liver_loaf', 'curd', 'rolls/buns', 'newspapers']",4
2390,"['frankfurter', 'frozen_dessert', 'rolls/buns']",3
2391,"['whole_milk', 'napkins']",2
2392,"['whole_milk', 'shopping_bags']",2
2393,"['grapes', 'pastry', 'coffee', 'hair_spray']",4
2394,"['pip_fruit', 'cream_cheese', 'rolls/buns']",3
2395,"['tropical_fruit', 'whole_milk', 'yogurt']",3
2396,"['whipped/sour_cream', 'frozen_vegetables', 'flour', 'flower_(seeds)']",4
2397,"['tropical_fruit', 'pasta', 'candy']",3
2398,"['frankfurter', 'pip_fruit', 'other_vegetables', 'yogurt']",4
2399,"['berries', 'whipped/sour_cream']",2
2400,"['chicken', 'whole_milk', 'rolls/buns', 'pasta']",4
2401,"['other_vegetables', 'chocolate']",2
2402,"['frankfurter', 'yogurt', 'domestic_eggs']",3
2403,"['soda', 'chocolate', 'candy']",3
2404,"['tropical_fruit', 'beverages']",2
2405,"['butter', 'rolls/buns', 'soda', 'specialty_bar']",4
2406,"['other_vegetables', 'rolls/buns', 'canned_fish']",3
2407,"['curd', 'zwieback']",2
2408,"['whole_milk', 'shopping_bags']",2
2409,"['frozen_meals', 'cereals', 'shopping_bags']",3
2410,"['soda', 'chocolate']",2
2411,"['frozen_vegetables', 'specialty_chocolate']",2
2412,"['yogurt', 'frozen_vegetables', 'cat_food']",3
2413,"['whole_milk', 'yogurt', 'pastry', 'waffles']",4
2414,"['yogurt', 'dog_food', 'newspapers']",3
2415,"['tropical_fruit', 'berries', 'whipped/sour_cream']",3
2416,"['grapes', 'cream_cheese']",2
2417,"['frankfurter', 'tropical_fruit']",2
2418,"['baking_powder', 'misc._beverages', 'shopping_bags']",3
2419,"['processed_cheese', 'soda']",2
2420,"['jam', 'cocoa_drinks', 'soda']",3
2421,"['pip_fruit', 'hygiene_articles']",2
2422,"['whole_milk', 'canned_fish', 'cat_food', 'pet_care']",4
2423,"['chewing_gum', 'shopping_bags']",2
2424,"['chicken', 'other_vegetables', 'whole_milk', 'pastry']",4
2425,"['yogurt', 'tea', 'fruit/vegetable_juice', 'hygiene_articles']",4
2426,"['whole_milk', 'beverages']",2
2427,"['beverages', 'rolls/buns', 'chewing_gum']",3
2428,"['pastry', 'oil']",2
2429,"['processed_cheese', 'bottled_water', 'soda']",3
2430,"['beef', 'other_vegetables', 'waffles', 'pot_plants']",4
2431,"['soda', 'misc._beverages', 'salty_snack', 'chewing_gum']",4
2432,"['beef', 'tropical_fruit', 'yogurt']",3
2433,"['soda', 'specialty_chocolate']",2
2434,"['tropical_fruit', 'root_vegetables', 'other_vegetables', 'napkins']",4
2435,"['rolls/buns', 'soda']",2
2436,"['rolls/buns', 'soda', 'detergent']",3
2437,"['chicken', 'other_vegetables', 'rolls/buns', 'shopping_bags']",4
2438,"['whole_milk', 'salty_snack']",2
2439,"['whole_milk', 'soda', 'cleaner']",3
2440,"['processed_cheese', 'brown_bread']",2
2441,"['curd', 'dishes']",2
2442,"['chicken', 'other_vegetables']",2
2443,"['finished_products', 'pip_fruit', 'yogurt', 'chocolate']",4
2444,"['rolls/buns', 'soda', 'cleaner']",3
2445,"['fruit/vegetable_juice', 'pot_plants', 'shopping_bags']",3
2446,"['other_vegetables', 'dessert', 'white_bread']",3
2447,"['frozen_vegetables', 'frozen_fish']",2
2448,"['frozen_vegetables', 'seasonal_products', 'hygiene_articles', 'newspapers']",4
2449,"['yogurt', 'rolls/buns']",2
2450,"['other_vegetables', 'yogurt', 'whipped/sour_cream', 'waffles']",4
2451,"['rolls/buns', 'soda']",2
2452,"['chicken', 'long_life_bakery_product', 'chocolate']",3
2453,"['tropical_fruit', 'pip_fruit']",2
2454,"['frozen_dessert', 'soda']",2
2455,"['yogurt', 'frozen_fish', 'rolls/buns']",3
2456,"['ice_cream', 'white_bread', 'candles']",3
2457,"['tropical_fruit', 'dishes']",2
2458,"['pasta', 'soda', 'long_life_bakery_product']",3
2459,"['soda', 'misc._beverages', 'waffles', 'shopping_bags']",4
2460,"['chewing_gum', 'chocolate', 'specialty_chocolate']",3
2461,"['waffles', 'chocolate']",2
2462,"['long_life_bakery_product', 'detergent']",2
2463,"['pastry', 'margarine', 'candy']",3
2464,"['coffee', 'shopping_bags']",2
2465,"['whole_milk', 'condensed_milk']",2
2466,"['tropical_fruit', 'whole_milk', 'chocolate', 'newspapers']",4
2467,"['curd', 'chewing_gum', 'specialty_chocolate', 'newspapers']",4
2468,"['whole_milk', 'frozen_meals', 'ice_cream']",3
2469,"['other_vegetables', 'frozen_vegetables', 'ice_cream']",3
2470,"['frankfurter', 'curd', 'soda']",3
2471,"['cat_food', 'soda', 'specialty_chocolate']",3
2472,"['whole_milk', 'bottled_water']",2
2473,"['yogurt', 'cake_bar']",2
2474,"['butter_milk', 'rolls/buns']",2
2475,"['coffee', 'soda', 'chocolate_marshmallow']",3
2476,"['frozen_meals', 'ice_cream', 'brown_bread']",3
2477,"['tropical_fruit', 'bottled_water']",2
2478,"['other_vegetables', 'uht-milk', 'sugar', 'soda']",4
2479,"['meat', 'yogurt', 'napkins']",3
2480,"['tropical_fruit', 'white_bread', 'spices', 'instant_food_products']",4
2481,"['rolls/buns', 'soda']",2
2482,"['pastry', 'soda', 'waffles']",3
2483,"['whole_milk', 'baking_powder', 'bottled_water', 'newspapers']",4
2484,"['whole_milk', 'dessert']",2
2485,"['margarine', 'candles', 'newspapers']",3
2486,"['chicken', 'root_vegetables', 'uht-milk', 'specialty_chocolate']",4
2487,"['root_vegetables', 'other_vegetables', 'whole_milk', 'flour']",4
2488,"['whipped/sour_cream', 'rolls/buns', 'pastry', 'bottled_water']",4
2489,"['cream_cheese', 'zwieback']",2
2490,"['citrus_fruit', 'root_vegetables', 'butter_milk', 'oil']",4
2491,"['curd', 'yogurt']",2
2492,"['beverages', 'rolls/buns']",2
2493,"['soda', 'fruit/vegetable_juice', 'long_life_bakery_product']",3
2494,"['chicken', 'tropical_fruit', 'other_vegetables', 'shopping_bags']",4
2495,"['rolls/buns', 'canned_fish', 'soda', 'newspapers']",4
2496,"['semi-finished_bread', 'fruit/vegetable_juice', 'newspapers']",3
2497,"['condensed_milk', 'coffee']",2
2498,"['whole_milk', 'pastry']",2
2499,"['citrus_fruit', 'newspapers']",2
2500,"['grapes', 'berries', 'waffles']",3
2501,"['chicken', 'citrus_fruit', 'root_vegetables']",3
2502,"['root_vegetables', 'sugar', 'cat_food']",3
2503,"['tropical_fruit', 'butter_milk']",2
2504,"['spread_cheese', 'rolls/buns']",2
2505,"['pip_fruit', 'semi-finished_bread', 'soups']",3
2506,"['yogurt', 'pet_care']",2
2507,"['other_vegetables', 'butter', 'margarine', 'specialty_fat']",4
2508,"['beverages', 'cake_bar']",2
2509,"['pip_fruit', 'whole_milk', 'domestic_eggs']",3
2510,"['frozen_meals', 'frozen_fish']",2
2511,"['butter', 'uht-milk', 'domestic_eggs', 'waffles']",4
2512,"['pip_fruit', 'brown_bread']",2
2513,"['other_vegetables', 'yogurt', 'whipped/sour_cream', 'white_bread']",4
2514,"['beef', 'root_vegetables', 'other_vegetables', 'whole_milk']",4
2515,"['rolls/buns', 'soda', 'waffles', 'newspapers']",4
2516,"['beef', 'rolls/buns']",2
